id,link,view,updated,title,seller_type,price,currency,description,category,flat_number,area,room_count,documents,is_repair
Elanın nömrəsi: 3853006,https://bina.az/items/3853006,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 86",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 3 otaqlı köhnə tikili 70 m², Memar Əcəmi m.",vasitəçi (agent),162 000,AZN,3mkrn da 3otaqlı mənzil satılır. 1/5. Təmirlidir. podval var. Qaraj. ,Köhnə tikili,1 / 5,70 m²,3,var,var
Elanın nömrəsi: 2299605,https://bina.az/items/2299605,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 3827",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 5 otaqlı köhnə tikili 150 m², Bayıl q.",mülkiyyətçi,285 000,AZN,"Balkonla150 m2, tavanın hündürliyi 4m, Arendaya verilə bilər (1000 AZN)",Köhnə tikili,2 / 2,150 m²,5,var,var
Elanın nömrəsi: 3783109,https://bina.az/items/3783109,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 197",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 5 otaqlı köhnə tikili 130 m², Azadlıq Prospekti m.",vasitəçi (agent),215 000,AZN,"Azadlıq metrosunun çıxışında Leninqrad layihəli 9 mərtəbəli binanın 8-ci mərtəbəsində,orta blokda yaxşı təmirə malik olan 5 otaqlıdan 4 otaqlıya düzəlmə mənzil müəyyən əşyaları ilə birlikdə TƏCİLİ satılır.Sənədlər qaydasındadır və ipotekaya yararlıdır.Ofisin rüsumu 1%",Köhnə tikili,8 / 9,130 m²,5,var,var
Elanın nömrəsi: 3853020,https://bina.az/items/3853020,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 132",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 2 otaqlı köhnə tikili 70 m², 9-cu mikrorayon q.",vasitəçi (agent),129 999,AZN,"Çox Təcili... Super Təklif... Super Qiymət...,QANUNİ 2 OTAQ!
,İPOTEKAYA YARARLI!
,KİYEV PROYEKT!,Binəqədi rayonu, 9-cu mikrorayonda, Nəsimi və Memar Əcəmi metrolarına 6-7 dəqiqəlik piyada məsafəsində, 85 nömrəli avtobusun sonuncu dayanacağı yaxınlığında, qanuni 2 otaqlı, təmirli mənzil dəyərindən aşağı qiymətə çox təcili satılır. Mənzil 9 mərtəbəli köhnə tikili, Kiyev layihəli, ipotekaya yararlı binanın 6-cı mərtəbəsində yerləşir. Orta blokdur. Bütün otaqların pəncərəsi var. Mənzilin kupçası var. Alqı-satqı günü açarlar təhvil veriləcək. Yaxınlıqda bütün növ iaşə obyektləri mövcuddur. Bu ərazidə bu qiymətə 2-ci bir mənzil yoxdur. Ofisin xidmət haqqı 1%-dir.
,Cavid Bəy.
,WHATSAPP AKTİVDİR!",Köhnə tikili,6 / 9,70 m²,2,var,var
Elanın nömrəsi: 3552536,https://bina.az/items/3552536,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 921",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 5 otaqlı köhnə tikili 120 m², Azadlıq Prospekti m.",vasitəçi (agent),220 000,AZN,"Отличное месторасположение, около Теннисной академии,в шаговой доступности от М.Азадлыг.
,Тихий и зеленый двор, свободная парковка.
,Ленинградский проект,блоки в хорошем состоянии.
,Квартира удачно переделанная в 4-х комнатную.
,Просторная,комнаты и с/у раздельные.
,Паркетные полы,пластиковые окна.
,Встроенная кухня.
,Вода,свет,газ,центральное отопление.
,Солидный контингент, развита абсолютно вся инфраструктура.
,Учитывая состояние рынка недвижимости.Данный  вариант расценен как горящий!!!!!",Köhnə tikili,3 / 5,120 m²,5,var,var
Elanın nömrəsi: 3626416,https://bina.az/items/3626416,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 556",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 4 otaqlı köhnə tikili 100 m², 9-cu mikrorayon q.",vasitəçi (agent),160 000,AZN,"9 Мкр, около дома скорби Лейла.
,Киевский проект, хороший ремонт, 
,комнаты  и с/у раздельные.
,Вода, свет, газ 24/7
,Удобное и нейтральное месторасположение.
,Так же подойдет под ипотеку.
,Звонить реальным покупателям!",Köhnə tikili,1 / 9,100 m²,4,var,var
Elanın nömrəsi: 3148796,https://bina.az/items/3148796,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 1634",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 5 otaqlı köhnə tikili 120 m², Azadlıq Prospekti m.",vasitəçi (agent),210 000,AZN,"В одной итз престижных частей города.
,8 Мкр, в шаговой доступности от М.Азадлыг.
,Большой двор, детская площадка, свободная парковка.
,Ленинградский проект, блоки в хорошем состоянии.
,Квартира удачно ПЕРЕДЕЛАННАЯ  из 5ти в 4-х комнатную(за счет слияния 2-х комнат) Сквозная, все комнаты раздельные, балконные выходы из всех комнат. Некоторые совмещены с комнатами. 
,Квартира с хорошим ремонтом, паркетное покрытие полов, окна и балконные двери PVC.
,Отопительная система Kombi (так же центральное)
,Светлая и просторная, с благоприятной аурой.
,Вода, свет, газ без перебоев в подаче.
,Так же стоит отметить солидный контингент, и развитую инфраструктуру; Метро, автобусные остановки, удобный выход в любую часть города, банки.
,Рядом хорошие школы, садики, рестораны, супер маркеты и т.д.
,Цена ниже своей стоимости! Так же подойдет под ипотеку.
,Все подробности по телефону.
,Услуги риелтора 1%",Köhnə tikili,8 / 9,120 m²,5,var,var
Elanın nömrəsi: 3853034,https://bina.az/items/3853034,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 176",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 5 otaqlı köhnə tikili 130 m², Yeni Günəşli q.",vasitəçi (agent),152 000,AZN,"Yeni Günəşli qəsəbəsi D massivində 282 saylı orta məktəbin yaxınlığındakı Leninqrad layihəli 9 mərtəbəli binanın 6-cı mərtəbəsində,orta blokda yaxşı təmirə malik olan 5 otaqlıdan 4 otaqlıya düzəlmiş mənzil satılır.Sənədləri qaydasındadır və ipotekaya yararlıdır.",Köhnə tikili,6 / 9,130 m²,5,var,var
Elanın nömrəsi: 3853047,https://bina.az/items/3853047,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 117",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 3 otaqlı köhnə tikili 75 m², İnşaatçılar m.",vasitəçi (agent),122 000,AZN,"TECILI SATILIR...
,Insaatcilar metrosu Iran klinikasi yaxinliqinda qanuni 3otaqli orta blokda yerlesen menzil satilir.
,Ofis haqqi 1% teskil edir ",Köhnə tikili,5 / 5,75 m²,3,var,var
Elanın nömrəsi: 3841960,https://bina.az/items/3841960,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 215",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 2 otaqlı köhnə tikili 60 m², Əhmədli q.",vasitəçi (agent),105 000,AZN,"Xətai rayonu Gəncə prospekti Lelinqrad layihəli bina.  Hazır ipotekada.
,9 mərtəbənin 7-ci mərtəbəsi ümumi sahəsi 60 kvadrat.
,Orta təmirli ev 105000 manata satılır. Sənədi kupça. 
,Qazı suyu işığı var lifti işlək mərkəzi isdilik sisdemi var. Künc mənzildir .Xəzər dairəsinin yanında yerləşir. Ətrafda məktəblər bağçalar iri supermarketlər və bir çox iaşə obyektləri var. Metroya 6-7 dəqiqəlik məsafəsi və marşurut dayanacağı var. Real alıcılar zəng vurub maraqlana bilər. 
",Köhnə tikili,7 / 9,60 m²,2,var,var
Elanın nömrəsi: 3833729,https://bina.az/items/3833729,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 356",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 2 otaqlı köhnə tikili 60 m², Əhmədli q.",vasitəçi (agent),105 000,AZN,Bakı şəhəri Xətai rayonu İnqilab İsmayılov küçəsi Lelinqrad layihəli 9 mərtəbənin 2-ci mərtəbəsi ümumi sahə 60 kvadrat tam təmirli 2 otağı ev 105000 manata satılır. Sənədi kupça ipotekaya yararlı. Qazı suyu işığı mərkəzi isdilik sisdemi var. Real alıcı müştəriyə qiymətində endirim olacaq.,Köhnə tikili,2 / 9,60 m²,2,var,var
Elanın nömrəsi: 3839966,https://bina.az/items/3839966,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 584",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 3 otaqlı köhnə tikili 65 m², Qara Qarayev m.",vasitəçi (agent),97 000,AZN,"TƏCİLİ SATILIR!!!,Hörmətli Müştərilər sizə, Nizami rayonu, Qara Qarayev metrosuna yaxın, 145 saylı tam orta məktəbin yanında təmirli mənzil təklif edirəm.,Ümumi sahsi 65 kvm olan bu mənzil 2 otaqdan 3 ə düzəlmədir.,Sənəd Çıxarışdır(kupça).,Ətrafda ehtiyac olacaq iaşə obyektləri mövcuddur.,Ətraflı məlumat üçün qeyd olunan nömrə ilə əlaqə saxlaya bilərsiniz.,Ofis Xidmət Haqqı 1%...",Köhnə tikili,5 / 5,65 m²,3,var,var
Elanın nömrəsi: 3853035,https://bina.az/items/3853035,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 115",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 3 otaqlı köhnə tikili 110 m², 28 May m.",vasitəçi (agent),230 000,AZN,Nesimi Rayonu Ceyhun Hacibeli Kucəsi Herbi Prakroqluqun Yaninda 4Mertəbeli Stalinka Lahiyeli Binanin 3Mertəbesində 2Menzilin Birsmesindn 3Otaqli Sahəsi 110Kv.m Tam Temirli Qazi Suyu İsiqi Daimidir Yaxinliqinda Mekteb Usaq Baxcvasi Market Movcudur,Köhnə tikili,3 / 4,110 m²,3,var,var
Elanın nömrəsi: 3545162,https://bina.az/items/3545162,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 489",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 3 otaqlı köhnə tikili 90 m², Azadlıq Prospekti m.",vasitəçi (agent),185 000,AZN,"8 Мкр, отличное месторасположение.
,Развитая инфраструктура.
,Тихий и зеленый двор,солидный контингент.
,Ленинградский проект.
,Квартира светлая и просторная,комнаты раздельные, хороший и качественный ремонт.
,Встроенная кухня, паркетные полы, 
,закрытый балкон.
,Центральное отопление.
,Так же рассматривается вариант продажи вместе с дорогой мебелью",Köhnə tikili,5 / 5,90 m²,3,var,var
Elanın nömrəsi: 3486802,https://bina.az/items/3486802,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 791",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 4 otaqlı köhnə tikili 115 m², Azadlıq Prospekti m.",vasitəçi (agent),210 000,AZN,"8 Мкр, по ул.Д.Хандан.
,Тихий двор, свободная парковка.
,Ленинградский проект, свободная парковка.
,Блоки в хорошем состоянии.
,Квартира светлая и просторная,с приятной аурой, и хорошим ремонтом.
,Комнаты и с/у раздельные.
,Встроенная кухня,балкон на которой совмещен за счет чего дополнительная и полезная площадь.
, Сейфовая дверь, окна PVC.
,Центральное отопление, газ,вода,свет без перебоев в подаче.
,Солидный контингент, развитая инфраструктура.
,Так же подойдет под ипотеку",Köhnə tikili,4 / 9,115 m²,4,var,var
Elanın nömrəsi: 3832254,https://bina.az/items/3832254,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 495",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 4 otaqlı köhnə tikili 110 m², Əhmədli q.",vasitəçi (agent),140 000,AZN,"Bakı şəhəri Xətai rayonu Gəncə prospektində Kiyev layihəli 9/4 -cü mərtəbəsi 4 otağlı 110 kvadrat orta təmirli ev təcili olaraq 140000 AZN-ə satılır.
,Sənədi kupça . Qazı suyu işığı var. Ətrafda məktəb bağça iri supermarket aptek və bir çox iaşə obyektləri var. Real alıcılar zəng vurub maraqlana bilər . Ofis haqqı 1% təşkil edir.",Köhnə tikili,4 / 9,110 m²,4,var,var
Elanın nömrəsi: 3581527,https://bina.az/items/3581527,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 1242",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 2 otaqlı köhnə tikili 40 m², Memar Əcəmi m.",vasitəçi (agent),83 000,AZN,"Əcəmi mst yanı, 4-cü mkr dairəsində, 5 mərtəbəli Fransız layihəli binanın 5-ci mərtəbəsində, 1 otaqdan 2 otağa düzəldilmiş mənzil satılır.Binanın infrastrukturu geniş və əlverişlidir. Şəhərin istənilən yerinə çıxış var. Avtobus dayanacağı binanın yanındadır.
,OFİS XİDMƏT HAQQI 1000 MANAT. ",Köhnə tikili,5 / 5,40 m²,2,var,var
Elanın nömrəsi: 3853064,https://bina.az/items/3853064,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 338",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 3 otaqlı köhnə tikili 80 m², Elmlər Akademiyası m.",vasitəçi (agent),175 000,AZN,Yasamal rayonu Mətbuat prospekti Baki dovlət və Memarliq İnşaata Huseyn Cavid parkina yaxin 9\4 mərtəbə 80 kvm sahəli 2 otaqdan 3 otağa düzəldilmiş mənzil ƏŞYALİ satilir ( bir iki əşya çixarilacaq). Qaz su daimi.İstilik sistemi Kombi.Sənəd Kupça.Elmlər metrosuna yaxindir.Hal-hazirda 750 manata kirayədədir.Ofis haqqi 1% Şəkillər mənzilə aiddir.,Köhnə tikili,4 / 9,80 m²,3,var,var
Elanın nömrəsi: 3853091,https://bina.az/items/3853091,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 81",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 5 otaqlı köhnə tikili 160 m², 20 Yanvar m.",vasitəçi (agent),194 000,AZN,"MESHE PARKININ icinde DOVLET terefinden fasadi cardagi yenilenmis leninqrad layiheli binada qanuni 5otaqli menzil deyerinden asagi satilir
,QAZ, SU, ISIQ DAIMI
,Menzere mese parkina ve esas yola baxir
,SKVOZNOY
,ALICI TEEFINDEN ofis xidmet haqqi 1 %",Köhnə tikili,9 / 9,160 m²,5,var,var
Elanın nömrəsi: 3853090,https://bina.az/items/3853090,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 216",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 4 otaqlı köhnə tikili 110 m², Əhmədli m.",vasitəçi (agent),154 000,AZN,"TECILI SATILIR!!
,KUPCALI+IPOTEKAYA YARARLI!!
,QANUNI 4 OTAG!!
,Ehmedli m/st Neapol dairesinin yani olan Kiyev proyektli 9 mertebeli binanin 4cu mertebesinde yerlesen, umumi sahesi 110m2 olan qanuni 4 otagdan ibaret orta temirli menzil satilir!! qaz,su,isiq daimidir!!
,OFIS HAQQI 1500 AZN!!",Köhnə tikili,4 / 9,110 m²,4,var,var
Elanın nömrəsi: 3853076,https://bina.az/items/3853076,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 111",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 2 otaqlı köhnə tikili 65 m², 9-cu mikrorayon q.",mülkiyyətçi,125 000,AZN,Super təmirli ev orta blok svkaznoy ev girişdə foye vidyosu var təmirdən sonra yaşayış olmayıb əlavə evin arxada 2 sot hər tərəfdən bağlı meyvə ağacları olan torpaq sahəsi var necə ağacları var isdi pol isdilik sistemi su pasdayanlı olan 2 otaqlı 9 mikrayon 85 marşrutun son dayanacağı orta blok skvaznoy 9/1 ci mərtəbəsində Leylinqrad pirayekti ipateykaya yararlı təmirdən sonra yaşayış olmayıb 4 balkon var qiymətdə razılaşmaq olar isdənlən vaxt baxmaq olar ,Köhnə tikili,1 / 9,65 m²,2,var,var
Elanın nömrəsi: 3852963,https://bina.az/items/3852963,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 191",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 1 otaqlı köhnə tikili 28 m², Nərimanov r.",vasitəçi (agent),80 000,AZN,"TECİLİ SATİLİR.. 1 OTAQLİ MENZİL 80000 AZN TƏFƏKKÜR UNVERSTETİN YANİNDA.
,Menzil  Nerimanov rayonu Təbriz küçesinde yerleşir. İtalyanka layiheli 1 otaqli orta temirli menzildir. 28 Kv.m. sahesi. qiymet 80000 azn Çixariş var. Ofis haqqi 1 %.",Köhnə tikili,4 / 4,28 m²,1,var,var
Elanın nömrəsi: 3852850,https://bina.az/items/3852850,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 132",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 1 otaqlı köhnə tikili 45 m², Memar Əcəmi m.",vasitəçi (agent),98 000,AZN,"9 mkr .Araz market yaxinliginda 
,kohne tikili 9/4 mertebesinde 1 otagdan 2 otaga duzelme menzil satilir (metbex eyvandadir (balkonda)
,istilik sistemi merkezidir 
,qaz su isiq daimidir 
,yaxinliginda bir nece marketler var 
,hemcinin mekteb ve usag baxcalari movcuddur 
,,Avtobus dayanacagi var(18,61,65 sayli avtobuslar kecir)Nesimi ve Memar Ecemi st.7 deg mesafede
,menzilin senedlei qaydasindadir 
,ipotekaya yararlidir 
,elave melumat ucun elaqe saxlayin xidmet haqqi 1 % ",Köhnə tikili,4 / 9,45 m²,1,var,var
Elanın nömrəsi: 3852849,https://bina.az/items/3852849,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 84",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 3 otaqlı köhnə tikili 78 m², Əhmədli m.",vasitəçi (agent),151 000,AZN,"Xətai r-nu,Əhmadli,Cavanşir küç,Nargilə kruqu şəhərə gedən yol.
,5 mərtəbəli binanın 3cü mərtəbəsi, radnoy 3 otag , əla təmirli , 2 açıq balkon ,istilik sistemi kombi,yelçəkən(orta) sənəd kupça(çıxarış) dəniz mənzərəli.
,yaxınlıqda bravo market , bolmart market ,məktəb, uşaq baxçası.
, ",Köhnə tikili,3 / 5,78 m²,3,var,var
Elanın nömrəsi: 3845000,https://bina.az/items/3845000,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 101",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 4 otaqlı köhnə tikili 200 m², Nəriman Nərimanov m.",vasitəçi (agent),510 000,AZN,N.Nərimanov r-nu Əliyar Əliyev 8 küçəsində 5  mərtəbəli binanın 4 mərtəbəsində sahəsi 200 kv/m olan 4 otaqlı mənzil satılır..Mənzil əla təmirlidir.Təmirdə kefiyyətli materiallardan istifadə olunub.Otaqlar geniş  işıqlı və əşyalıdır.Qaz su işıq daimidir.Sənədi kupçadır.Kosmos restoranının yanı,Köhnə tikili,4 / 5,200 m²,4,var,var
Elanın nömrəsi: 3852854,https://bina.az/items/3852854,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 87",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 2 otaqlı köhnə tikili 50 m², 8 Noyabr m.",vasitəçi (agent),115 000,AZN,"Nəsimi rayonu Həsən Əliyev küçəsində 5 mərtəbəli binanın 5 ci mərtəbəsində 2 otaqlı yaxşı təmirli artırması olan geniş mənzil satılır.
,Mənzil yerləşməsinə görə yaxşı yerdə yerləsir.
,ofisin xidmət haqqı 1 faiz təşkil edir.
,Qiymət Sondur",Köhnə tikili,5 / 5,50 m²,2,var,var
Elanın nömrəsi: 3852853,https://bina.az/items/3852853,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 172",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 2 otaqlı köhnə tikili 80 m², 28 May m.",vasitəçi (agent),175 000,AZN,"Mərkəzdə, 23 saylı məktəbin yanında 2 otaqdan 3 otağa düzəldilmiş mənzil satılır. 2 mərtəbə, sahəsi 80 kv.m. ,Продается 2-х переделанная в 3-х комнатную квартиру в Центре около 23 школы. 2 этаж, площадь 80 кв.м. развитая инфраструктура. 
",Köhnə tikili,2 / 4,80 m²,2,var,var
Elanın nömrəsi: 3325612,https://bina.az/items/3325612,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 5328",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 2 otaqlı köhnə tikili 56 m², Badamdar q.",vasitəçi (agent),88 000,AZN,"Badamdar qəsəbəsində, ""Araz Ekspress"" marketin arxasında, Xruşşovka layihəli köhnə tikilidə 2 otaqlı (balkon tərəfdən artırma ilə) mənzil satılır.,Qaz, su, işıq daimidir. İstilik sistemi mərkəzidir. Əlavə olaraq su çəni var.,İnfrastruktur cəhətdən əlverişli yerdə yerləşir və yaxınlıqda bütün iaşə obyektləri mövcuddur.,Sənəd ÇIXARIŞDIR (KUPÇA). Əşyalar barədə razılığa gəlmək olar. Real alıcıya qiymətdə cüzi endirim olunacaq.,OFİS XİDMƏT HAQQI - 1%",Köhnə tikili,2 / 5,56 m²,2,var,var
Elanın nömrəsi: 3619055,https://bina.az/items/3619055,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 1397",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 1 otaqlı köhnə tikili 35 m², Neftçilər m.",vasitəçi (agent),84 000,AZN,"Neftciler metrosu,HEYDER PARKIN yaninda C.Naxcivanski kucesinde 5/1-ci mertebesinde 1 otaqdan 2 otaqa duzelmiw menzil satilir.Menzilin iki giriwi var.Hem blokdan hem heyetden.6 metr x 15 metr heyeti var.Gul cicek ekilib.Heyete darvazasida var.Real musteriye qiymetde razilawmaq olar.Cox istrahetli evdir.Merkezi istilik sistemi var.KUPCA var.",Köhnə tikili,1 / 5,35 m²,1,var,var
Elanın nömrəsi: 3852862,https://bina.az/items/3852862,"Yeniləndi: 18 Oktyabr 2023 ,Baxışların sayı: 219",Yeniləndi: 18 Oktyabr 2023 ,"Satılır 5 otaqlı köhnə tikili 130 m², Memar Əcəmi m.",vasitəçi (agent),175 000,AZN,"Tecili Leninqrad Lahiyeli menzil 5 otagdan 4 otaga duzelmedir 130kv 9/9 cu mertebesi,Tahirin heyeti adlanan yerde Ecemi metrosundan 5 deyqelik piyada,Orta blok,",Köhnə tikili,9 / 9,130 m²,5,var,var
