is_near_metro,seller_type_encoded,flat,total_flat,room_count,area_converted,category_encoded,documents_encoded,is_repair_encoded,price
1,0,9,16,4,235.0,0,1,1,450000
1,0,4,16,3,92.0,0,1,1,218000
1,0,17,18,3,100.0,0,0,0,159000
0,0,11,15,5,255.0,0,1,1,485000
0,0,3,4,4,110.0,1,0,1,385000
0,0,4,14,2,57.0,0,0,1,170000
0,0,16,18,4,112.0,0,1,1,280000
0,0,11,16,3,140.0,0,1,1,264000
1,0,7,16,5,245.0,0,1,1,495000
0,0,12,14,2,55.0,0,1,1,170000
1,0,9,12,2,105.2,0,0,0,208000
1,0,10,17,4,212.0,0,1,1,650000
1,0,7,7,3,130.0,0,1,1,399000
1,0,6,7,4,105.0,1,1,1,234000
1,0,15,17,3,92.0,0,0,1,169000
0,0,3,16,2,96.0,0,1,1,220000
0,0,4,6,3,118.0,0,1,1,225000
1,0,12,16,3,127.0,0,0,0,315000
1,0,17,17,4,185.0,0,0,0,211000
1,0,2,18,3,90.0,0,1,1,140000
1,0,8,16,3,103.0,0,1,1,275000
1,0,2,9,2,51.0,1,1,1,139000
0,0,17,19,3,155.0,0,1,1,295000
1,0,4,7,3,90.0,1,1,1,280000
0,0,17,18,3,135.0,0,1,1,185000
1,0,12,16,3,93.0,0,0,1,155000
0,0,15,19,2,65.0,0,1,1,135000
0,0,16,21,4,178.0,0,1,1,485000
1,1,14,16,3,106.0,0,1,1,187000
0,0,4,9,3,78.0,1,1,1,125000
0,0,15,16,3,142.0,0,1,1,300000
0,0,5,5,3,82.0,1,1,1,162000
0,0,5,5,1,45.0,1,1,1,84000
1,0,3,5,2,50.0,1,1,1,115000
0,0,6,7,2,73.5,0,0,1,89000
0,0,12,16,2,75.0,0,0,0,140000
1,0,5,15,2,106.0,0,0,0,212000
1,0,3,5,1,35.0,1,1,1,94000
1,1,4,16,4,140.0,0,1,1,385000
1,0,16,18,3,146.0,0,0,0,226000
0,0,5,14,3,92.0,0,0,0,176000
1,0,5,18,3,111.0,0,1,1,180000
1,0,3,14,3,138.0,0,1,1,305000
0,0,9,9,2,42.0,1,1,1,83500
0,0,4,12,3,136.0,0,1,0,274000
0,0,15,20,2,65.0,0,1,1,131000
1,1,5,9,2,50.0,1,1,1,135000
1,1,7,16,4,183.0,0,0,0,365000
0,0,9,20,2,57.0,0,0,1,190000
0,0,12,16,2,70.0,0,0,1,133000
1,0,11,19,3,144.0,0,0,0,265000
0,0,8,9,2,60.0,1,1,1,115000
1,0,7,17,4,210.0,0,1,1,480000
0,0,10,11,2,65.0,0,0,1,197000
0,0,9,15,2,63.0,0,0,1,148000
1,0,15,15,3,115.0,0,1,1,250000
0,0,3,3,3,80.0,1,1,1,150000
0,0,2,3,2,50.0,0,0,1,42500
0,0,5,10,2,62.0,1,1,0,124800
1,0,4,17,2,85.0,0,0,1,218000
0,0,17,19,2,110.0,0,1,0,245000
1,1,9,11,4,167.0,0,1,1,350000
0,0,12,18,2,60.0,0,1,1,132000
1,0,4,6,3,108.0,0,0,1,268000
1,0,3,18,3,100.0,0,1,1,255000
1,0,8,16,2,67.0,0,1,1,131000
1,0,1,5,1,33.0,1,1,1,85000
1,0,12,19,4,141.0,0,1,1,350000
1,0,11,17,2,57.0,0,1,1,123000
0,0,16,17,3,158.0,0,1,0,298500
0,0,3,3,1,40.0,1,1,1,140000
0,0,16,22,5,305.0,0,1,1,1200000
1,0,5,14,3,130.0,0,1,0,254000
0,0,2,10,2,42.0,0,1,1,89000
0,0,2,5,1,35.0,1,1,1,82000
0,0,3,9,4,105.0,1,1,0,190000
0,0,3,9,4,100.0,1,1,1,170000
0,0,2,9,2,65.0,1,1,1,152000
1,0,13,16,3,145.0,0,1,1,253000
1,0,4,5,2,42.0,1,1,1,84000
0,1,3,4,5,170.0,1,1,1,600000
1,0,8,9,3,70.0,1,1,1,153000
0,0,5,20,2,68.0,0,1,1,130000
1,0,6,12,6,238.0,0,0,0,535000
1,0,16,17,2,65.0,0,0,1,82000
1,0,8,12,2,81.0,0,1,1,151000
0,0,10,13,3,60.0,0,0,1,193000
0,0,7,17,3,122.0,0,1,0,260000
1,0,10,13,3,60.0,0,1,1,193000
1,0,7,12,3,170.0,0,0,0,350000
1,0,12,18,3,140.0,0,1,1,450000
1,0,17,18,2,62.0,0,1,1,115000
1,0,9,16,3,137.0,0,1,1,300000
0,0,14,17,2,87.0,0,1,1,170000
1,0,6,9,2,70.0,1,1,1,103000
1,0,9,9,3,70.0,1,1,1,140000
1,0,6,9,5,130.0,1,1,1,229000
0,0,10,14,3,124.0,0,1,1,294000
0,0,5,5,3,90.0,1,1,1,140000
0,0,8,16,3,93.0,0,0,0,210000
0,0,10,12,2,102.0,0,0,1,310000
0,0,9,22,4,193.2,0,1,1,870000
0,0,9,10,3,117.0,0,0,0,250000
1,0,11,18,3,157.0,0,1,1,420000
0,0,3,4,2,73.0,0,0,0,70000
0,0,3,15,3,117.0,0,1,1,220000
1,0,12,20,4,180.0,0,1,1,410000
1,0,9,11,2,70.0,0,0,1,170000
0,0,9,16,3,120.0,0,1,1,185000
1,0,13,18,3,156.0,0,0,0,296400
0,0,10,12,3,92.0,0,1,1,205000
0,0,8,8,2,73.0,0,0,1,75000
0,0,16,17,3,123.0,0,0,0,278000
0,0,17,19,3,115.0,0,1,1,183000
0,0,3,18,2,90.0,0,0,1,210000
1,0,12,16,2,65.0,0,1,1,169000
0,0,13,18,2,80.0,0,1,1,165000
1,0,14,18,4,181.0,0,0,0,320000
1,0,3,5,3,87.0,1,1,1,165000
0,0,8,17,3,130.0,0,0,1,272000
0,0,14,17,2,68.0,0,0,1,165000
0,0,4,9,3,77.0,1,1,1,178000
0,0,4,16,3,122.0,0,1,1,220000
1,1,7,16,3,135.0,0,1,1,210000
0,0,11,17,5,180.0,0,1,1,375000
0,0,17,17,3,112.0,0,1,1,270000
0,0,14,14,2,85.0,0,0,0,144000
0,0,8,17,3,120.0,0,1,1,268000
0,0,14,20,4,190.0,0,0,0,270000
0,0,12,17,2,70.0,0,0,1,169500
0,0,10,17,4,180.0,0,1,0,245000
0,0,20,20,4,175.0,0,1,1,225000
1,0,8,16,3,110.0,0,1,1,227000
1,0,11,17,3,78.0,0,0,1,139000
0,1,2,12,3,109.7,0,0,0,104215
0,0,4,4,3,100.0,1,1,0,220000
1,0,1,12,1,300.0,0,1,1,450000
1,0,7,16,5,270.0,0,1,1,650000
0,0,9,18,3,90.0,0,1,1,200000
1,0,9,20,2,47.0,0,0,1,103000
1,0,9,18,4,200.0,0,1,1,515000
0,0,14,16,3,104.0,0,1,1,260000
1,0,13,18,2,68.0,0,1,1,127000
1,0,6,27,2,103.0,0,1,1,324500
0,0,11,12,1,41.0,0,1,1,90000
1,0,17,19,3,126.0,0,0,1,260000
1,0,8,16,2,65.0,0,1,1,140000
1,0,4,18,2,75.0,0,1,1,180000
0,0,8,8,4,152.0,0,0,0,280000
1,0,16,17,3,130.0,0,1,1,235000
1,0,3,5,3,67.0,1,1,1,142000
0,0,6,17,3,110.0,0,1,1,225000
1,0,3,16,3,119.0,0,1,1,240000
0,0,12,12,2,68.0,0,1,1,83000
1,0,10,18,3,126.0,0,1,1,189000
0,0,5,19,3,99.0,0,1,1,265000
0,0,1,9,2,60.0,0,1,1,125000
1,0,7,14,4,175.5,0,1,1,400000
0,0,18,19,2,59.0,0,1,1,165000
1,0,13,20,2,44.0,0,0,1,121000
1,0,7,24,2,93.0,0,1,1,135000
1,0,10,19,4,138.0,0,1,1,252000
1,0,17,19,2,110.0,0,1,0,242000
0,0,3,8,6,250.0,0,1,1,560000
0,0,8,18,2,65.0,0,0,1,145000
0,0,15,18,3,85.0,0,1,1,170000
0,0,4,16,3,95.0,0,1,1,226000
0,1,14,16,3,86.0,0,1,1,145000
1,0,13,16,2,57.0,0,1,1,124000
0,0,5,5,2,40.0,1,1,1,106000
1,0,14,15,6,500.0,0,1,1,1000000
1,0,4,20,4,180.0,0,1,1,450000
1,0,7,19,4,126.0,0,1,1,240000
1,0,3,4,2,40.0,0,1,1,109000
1,0,8,15,3,115.0,0,1,1,205000
1,0,6,19,4,126.0,0,1,1,240000
1,0,5,16,3,135.0,0,1,1,335000
1,0,16,17,2,90.0,0,1,1,145000
0,0,12,18,3,125.0,0,1,1,305000
1,0,11,16,3,160.0,0,1,1,380000
1,0,9,15,2,91.0,0,1,1,210000
1,0,13,16,3,101.0,0,1,1,282000
0,0,7,16,1,67.0,0,0,0,127500
1,0,2,16,2,41.0,0,0,1,112000
0,0,9,16,3,141.0,0,0,0,219000
1,0,12,18,2,63.0,0,1,1,131000
0,0,12,15,2,58.0,0,0,1,159000
0,0,4,10,2,64.2,0,1,1,88000
0,0,7,12,2,80.0,0,1,1,119000
0,0,5,9,3,75.0,1,1,1,93000
0,0,6,17,3,121.5,0,1,1,208000
1,0,16,17,2,96.0,0,0,0,190000
1,0,18,19,2,80.0,0,1,1,172000
0,1,4,13,3,130.0,0,1,1,310000
0,1,6,9,3,72.0,1,0,1,143000
0,0,3,10,3,102.0,0,0,1,188000
1,1,5,20,2,93.5,0,1,0,195000
0,0,8,14,3,154.0,0,1,0,308000
0,0,16,17,4,185.0,0,0,1,170000
0,1,2,5,3,60.0,1,1,0,145000
1,0,14,18,3,140.0,0,1,1,325000
0,0,3,4,2,70.0,1,1,1,150000
1,0,17,20,2,78.0,0,0,1,130000
1,0,13,18,2,92.0,0,1,1,203000
0,0,7,16,2,59.0,0,0,1,200000
0,0,14,17,3,76.0,0,1,1,160000
0,0,3,16,4,237.0,0,0,0,367350
1,0,2,16,2,92.0,0,1,1,230000
0,0,5,12,2,71.0,0,1,1,130000
1,0,14,18,2,75.0,0,1,1,185000
0,0,12,18,4,200.0,0,1,1,400000
1,1,4,21,2,74.0,0,0,0,148500
0,0,8,17,4,200.5,0,1,1,530000
0,0,10,10,2,72.0,0,0,0,95000
0,0,16,17,3,110.0,0,1,0,225000
0,0,14,16,2,58.0,0,0,1,112000
0,0,2,4,4,150.0,1,1,1,400000
1,0,14,16,2,65.0,0,0,1,185000
1,0,4,16,3,130.0,0,0,1,377000
0,0,19,27,2,109.0,0,1,1,295000
1,0,5,16,3,80.0,0,1,1,275000
0,0,7,18,2,55.0,0,0,1,128000
0,0,5,6,2,54.0,0,1,1,62500
1,0,3,9,3,98.0,1,1,1,155000
0,0,11,18,2,84.0,0,1,1,165000
0,0,3,5,2,50.0,1,1,1,110000
1,0,15,20,2,65.0,0,1,1,131000
0,0,9,9,4,100.0,1,1,0,139000
1,0,12,17,4,167.0,0,1,1,310000
0,0,16,17,3,95.0,0,1,1,249000
0,0,17,18,4,225.0,0,1,0,450000
1,0,6,9,3,60.0,1,1,1,136000
0,0,16,16,2,52.0,0,1,1,116500
1,0,5,17,3,105.0,0,1,1,298000
1,1,6,6,4,92.0,1,1,1,250000
1,0,8,9,4,115.0,0,1,1,109000
1,1,5,5,3,70.0,1,1,1,157000
0,0,9,16,2,97.0,0,1,1,170000
1,0,11,17,2,60.0,0,1,1,123000
1,0,14,16,3,105.0,0,1,1,187000
1,0,5,17,4,140.0,0,0,1,385000
0,0,4,5,2,60.0,1,1,1,140000
1,0,14,17,3,140.0,0,0,1,495000
1,0,3,5,3,90.0,1,1,1,177000
0,0,11,16,2,100.0,0,1,1,200000
1,0,12,17,3,155.0,0,1,1,230000
0,0,13,16,4,180.0,0,0,1,339000
1,0,9,22,3,105.0,0,0,1,182000
0,0,9,20,1,60.0,0,0,0,59000
0,1,3,5,2,38.0,1,1,1,99000
0,0,14,20,1,60.0,0,0,0,59000
1,0,14,16,2,100.0,0,1,1,170000
1,0,3,10,4,120.0,1,1,1,204000
0,0,2,5,1,35.0,1,1,1,93000
0,0,2,12,3,123.9,0,0,0,180000
0,0,9,14,3,101.0,0,1,1,265000
0,0,12,17,2,70.0,0,1,1,169000
1,0,5,5,4,90.0,1,1,1,146000
0,0,3,6,2,56.0,0,1,1,65000
1,1,3,5,3,75.0,1,1,0,165000
0,0,12,15,3,135.0,0,0,1,255000
1,0,7,9,4,105.0,1,1,1,218000
0,0,5,5,2,45.0,1,1,1,110000
0,0,16,20,4,155.0,0,1,1,290000
0,1,8,12,2,77.0,0,1,1,152000
0,0,18,19,2,112.0,0,1,1,230000
0,1,1,5,3,90.0,1,1,1,150000
1,0,6,9,4,100.0,0,1,1,95000
0,0,2,5,3,70.0,1,1,1,360000
0,0,5,12,4,121.0,0,0,0,241000
1,0,7,7,4,82.0,0,1,1,84000
0,1,16,21,3,97.0,0,1,1,335000
0,0,6,7,2,64.0,0,1,1,88000
0,1,4,16,3,149.3,0,0,0,305000
0,0,2,9,2,68.0,0,0,1,86900
1,1,8,14,3,74.0,0,1,1,170000
1,0,3,9,5,158.0,0,1,1,158000
0,0,7,9,2,70.0,1,1,1,355000
1,0,9,12,3,101.0,0,1,1,265000
0,0,4,12,3,130.0,0,0,1,128000
0,0,2,5,3,60.0,1,1,1,180000
0,0,11,14,2,74.0,0,1,1,165000
1,0,2,2,3,80.0,1,1,1,145000
0,0,19,19,5,160.0,0,1,1,330000
0,1,12,20,3,157.0,0,0,0,368000
1,0,14,17,4,133.0,0,1,1,245000
1,0,4,6,2,100.0,1,1,1,560000
0,1,5,5,2,50.0,1,1,1,108000
0,0,5,5,2,65.0,1,1,1,203000
0,0,2,5,2,65.0,1,1,1,184000
0,0,3,3,2,57.0,1,1,1,580000
0,0,14,16,2,87.0,0,0,1,167000
1,1,2,2,2,60.0,1,1,0,70000
0,0,5,14,4,120.7,0,0,0,241300
0,0,5,16,3,80.0,0,1,1,115000
1,0,6,18,3,83.0,0,0,1,210000
0,0,10,16,3,75.0,0,1,1,109000
1,0,16,17,2,64.0,0,1,1,136000
1,0,4,18,2,75.0,0,1,1,175000
0,0,3,6,2,54.0,0,0,1,62500
0,0,6,6,3,68.5,0,1,1,63000
0,0,3,5,2,47.0,1,1,1,239000
1,0,4,16,2,70.0,0,1,1,205000
0,0,2,2,2,40.0,1,1,1,300000
0,0,14,18,3,142.0,0,1,1,230000
1,0,4,4,2,45.7,1,1,1,245000
1,0,2,4,2,55.0,1,1,1,298000
1,0,4,4,2,135.0,1,1,1,295000
0,0,2,5,2,84.3,0,0,0,193500
0,0,2,3,2,80.0,1,1,0,255000
0,0,2,6,2,56.0,0,1,1,64500
0,0,9,9,4,103.0,0,1,1,200000
1,0,13,20,4,158.0,0,1,0,320000
0,0,1,5,3,71.0,0,1,1,73000
0,1,2,16,2,92.0,0,1,1,230000
0,0,8,9,3,80.0,1,1,1,138000
0,1,10,15,2,72.2,0,0,0,126000
1,0,17,17,4,162.0,0,1,1,250000
1,1,18,18,3,130.9,0,1,1,166000
0,0,9,18,4,160.0,0,0,1,230000
1,0,2,9,3,90.0,1,1,1,219000
0,0,16,18,3,150.0,0,1,1,197000
0,0,5,9,2,58.0,0,1,1,87000
0,0,5,14,2,60.0,0,0,1,105000
1,0,17,17,3,75.0,0,0,1,94000
0,0,14,17,2,80.0,0,1,1,155000
0,0,5,6,5,300.0,0,0,0,770000
0,0,13,16,2,70.0,0,1,1,133000
0,0,5,9,3,70.0,1,1,1,151000
0,0,5,8,4,135.0,0,0,0,278000
1,0,16,18,3,60.0,0,1,1,145000
1,0,8,18,3,117.0,0,1,1,185000
0,0,8,17,3,80.0,0,1,1,170000
1,0,8,16,3,117.0,0,1,1,185000
0,0,3,5,3,65.0,0,0,1,105000
0,0,5,9,4,87.5,1,1,0,140000
0,0,12,16,2,70.0,0,0,1,158000
1,0,6,18,4,175.0,0,1,0,345000
1,0,2,5,3,70.0,1,1,1,137000
0,0,6,12,3,108.0,0,0,0,236000
0,0,9,20,3,85.0,0,1,1,172000
0,0,3,7,2,60.0,0,0,1,77500
0,1,14,17,2,90.0,0,1,1,150000
0,0,3,5,2,42.0,1,1,1,88000
0,0,6,8,2,60.0,0,0,1,74000
1,0,2,22,2,70.0,0,0,1,135000
0,1,14,17,4,136.0,0,1,1,260000
0,0,6,16,2,87.0,0,1,1,135000
0,0,3,4,3,85.0,0,0,1,95000
1,1,6,18,3,126.0,0,1,1,240000
0,1,6,8,2,52.5,0,0,1,62900
1,0,8,9,1,35.0,1,1,1,103000
0,0,17,18,3,140.0,0,1,1,419000
1,0,13,19,2,90.0,0,1,1,153000
1,0,4,15,3,117.0,0,1,1,252000
0,1,11,18,2,119.0,0,0,0,225000
0,0,5,16,2,40.0,0,0,1,115000
0,0,9,9,2,42.0,1,1,1,95000
0,0,15,20,2,45.0,0,0,1,113000
1,0,5,16,2,87.0,0,0,0,164000
0,0,5,17,3,100.0,0,1,1,285000
0,0,6,9,1,35.0,1,1,1,81000
0,0,3,16,4,200.0,0,1,1,335000
1,0,17,17,4,165.0,0,1,1,250000
0,0,21,21,3,150.0,0,1,0,122000
0,0,6,16,2,43.0,0,1,1,64900
0,0,4,19,3,125.0,0,0,1,299000
1,1,15,17,3,133.0,0,0,1,255000
1,1,12,16,3,100.0,0,1,1,239000
1,0,3,10,2,70.0,0,1,1,95000
0,0,6,14,3,96.0,0,1,1,164000
1,0,1,5,2,48.0,1,1,1,112500
0,0,11,20,3,72.0,0,1,1,118000
1,0,9,9,2,65.0,1,1,1,138000
1,0,8,14,4,230.0,0,1,1,475000
1,0,4,5,1,32.0,1,1,1,92000
1,0,11,15,2,56.0,0,0,1,155000
0,0,1,6,2,58.0,0,1,1,137900
0,0,3,13,3,82.0,0,1,1,224000
1,0,3,17,2,80.0,0,0,1,193000
1,0,3,4,2,34.0,1,1,1,109000
1,0,2,18,3,85.0,0,0,1,203000
0,0,15,16,4,160.0,0,0,1,430000
1,0,7,18,3,150.0,0,1,1,285000
0,0,13,17,3,138.0,0,0,0,125000
0,1,17,17,2,57.0,0,1,1,78000
0,0,12,17,3,137.0,0,1,0,295000
0,1,2,4,3,80.0,1,1,1,100000
0,0,3,5,1,35.0,1,1,1,102000
1,0,6,15,2,54.0,0,0,1,145000
1,0,12,13,3,90.0,0,0,1,235000
0,1,2,14,2,60.0,0,0,1,135000
0,0,12,17,3,106.0,0,0,0,120000
0,0,3,17,3,85.0,0,1,1,180000
1,1,4,18,4,190.0,0,0,1,395000
1,0,16,18,2,57.0,0,0,1,145000
0,1,4,17,3,75.0,0,0,1,110000
1,0,14,18,2,63.0,0,1,1,200000
0,1,3,5,2,40.0,0,0,1,50000
1,0,6,13,4,130.0,0,0,1,289000
0,0,3,5,3,105.0,1,1,1,235000
0,0,5,15,4,150.0,0,0,1,385000
1,0,16,18,2,85.0,0,0,1,192000
0,0,2,20,2,71.0,0,1,1,125000
1,0,5,5,1,34.0,1,1,1,78500
1,0,2,14,3,120.0,0,1,1,300000
0,0,6,17,2,64.0,0,0,1,148000
0,0,3,3,4,104.0,1,1,1,679000
1,0,10,16,4,113.0,0,1,1,360000
1,0,11,11,3,105.0,0,1,1,165000
0,0,18,19,1,48.0,0,1,1,135000
0,0,2,6,2,50.0,0,1,0,72000
0,0,8,13,3,126.0,0,1,1,310000
0,0,3,9,4,120.0,1,1,1,210000
0,0,2,6,3,82.0,0,1,1,82500
0,0,5,16,3,113.7,0,0,0,176000
1,0,14,23,6,400.0,0,1,0,880000
1,0,18,19,3,82.0,0,1,1,177000
1,0,13,19,3,123.0,0,1,1,200000
1,0,12,19,3,67.0,0,1,1,114000
1,0,12,16,2,100.0,0,1,1,147000
1,0,5,11,1,43.0,0,1,1,96500
0,0,12,14,3,114.0,0,0,1,259999
0,0,1,10,3,80.0,1,1,1,145000
0,0,15,16,2,49.0,0,1,1,66000
0,0,8,12,2,55.0,0,0,1,145000
0,1,2,10,2,67.0,0,1,0,30000
0,0,7,14,2,60.0,0,0,1,154000
1,0,4,9,3,80.0,1,1,1,148000
1,0,8,12,4,140.0,0,1,1,280000
0,0,5,16,3,101.0,0,1,1,420000
0,0,16,21,5,315.0,0,1,1,650000
1,0,5,17,3,115.0,0,0,1,320000
0,0,4,5,2,40.0,1,1,1,92000
0,0,19,20,4,130.0,0,1,1,233000
0,0,14,18,3,150.0,0,1,1,299000
0,0,3,12,3,101.0,0,1,1,188000
1,0,4,14,4,157.5,0,0,0,350000
0,0,15,16,4,206.1,0,0,0,390000
0,0,21,27,4,150.0,0,1,1,395000
0,0,11,16,2,65.0,0,0,1,172000
1,0,7,13,3,126.0,0,1,1,314900
0,0,17,17,2,101.0,0,0,1,145000
0,0,13,16,3,83.0,0,1,1,137000
0,0,7,16,3,132.0,0,0,1,250000
1,1,13,15,3,64.0,0,0,1,158000
1,0,16,17,3,119.0,0,0,1,205000
1,1,9,9,3,70.0,1,1,1,170000
0,0,7,17,5,255.0,0,1,1,700000
1,0,3,12,4,200.0,0,0,1,605000
1,0,16,18,3,114.0,0,1,1,250000
1,0,7,18,3,110.0,0,1,1,274000
1,0,7,16,3,120.0,0,1,1,255000
0,0,7,18,4,150.0,0,1,1,224000
0,0,2,16,3,110.0,0,1,1,184000
0,0,3,8,3,121.0,0,0,0,83900
0,0,3,17,5,160.0,0,1,1,300000
0,0,2,12,3,115.0,0,1,1,186000
0,0,16,19,4,153.0,0,1,1,286000
1,0,15,17,3,109.0,0,1,1,235000
1,0,11,17,2,65.0,0,1,1,123000
0,0,1,5,2,50.0,1,1,1,125000
1,0,10,17,3,130.0,0,1,1,189000
1,0,8,16,2,78.0,0,1,1,175000
0,0,6,8,3,105.0,0,0,0,345000
1,0,5,5,3,65.0,1,1,1,112000
1,0,4,5,1,35.0,1,1,1,84000
0,0,5,5,3,65.0,1,1,1,127000
0,0,4,17,2,50.0,0,0,1,125000
1,0,7,17,4,140.0,0,1,1,260000
1,0,13,15,4,235.0,0,1,1,428000
1,0,5,16,2,55.0,0,1,1,140000
0,0,6,17,2,115.0,0,1,1,270000
1,0,3,6,3,105.0,0,1,0,195000
1,0,6,9,3,80.0,1,1,1,155000
1,0,1,2,1,26.5,1,1,1,72000
0,0,10,17,3,158.0,0,0,0,268600
1,0,8,11,2,80.0,0,0,1,148000
0,0,11,19,3,82.0,0,1,1,198000
1,0,6,18,4,182.0,0,0,0,325000
1,0,9,11,2,80.0,0,1,1,148000
0,0,3,16,3,140.0,0,1,1,255000
0,0,4,17,2,64.0,0,1,1,129000
1,0,16,16,3,70.0,0,1,1,182000
0,0,20,21,4,154.0,0,1,1,269000
1,0,15,18,2,62.0,0,1,1,120000
0,0,7,21,2,90.0,0,0,1,192000
0,0,8,18,2,54.0,0,1,1,157000
0,0,3,4,3,120.0,1,1,1,480000
0,1,3,16,2,89.1,0,0,0,132000
1,0,10,18,3,135.0,0,0,1,225000
1,0,3,5,3,65.0,1,1,1,140000
1,0,12,15,3,115.0,0,1,1,215000
1,0,2,17,3,130.0,0,1,1,200000
1,0,10,16,2,40.0,0,0,1,75000
1,0,8,17,2,93.0,0,0,0,210000
1,0,14,17,2,100.0,0,1,1,193000
1,0,8,19,3,125.0,0,1,1,230000
1,0,9,18,3,130.0,0,0,0,175000
0,0,12,20,4,245.0,0,0,1,515000
1,0,15,16,3,135.0,0,0,1,185000
0,0,7,16,3,122.0,0,1,1,206900
1,0,7,16,2,105.0,0,0,1,152000
0,0,11,13,2,60.0,0,0,1,126000
0,0,12,17,4,200.0,0,1,1,450000
1,0,13,15,3,64.7,0,0,1,158000
1,0,2,2,3,80.0,1,1,1,160000
0,0,3,10,2,67.0,0,0,0,154000
0,0,15,19,2,70.0,0,0,1,175000
0,0,9,18,4,240.0,0,1,0,591000
1,0,9,16,2,100.0,0,0,0,220000
1,0,10,15,3,117.0,0,0,1,230000
0,1,6,7,2,72.0,0,0,0,108000
0,0,1,5,3,75.0,0,1,1,147000
1,0,9,17,4,140.0,0,1,1,290000
0,0,3,14,2,63.0,0,1,1,66000
1,0,4,16,3,81.0,0,1,1,240000
1,0,10,10,3,64.0,0,1,1,88000
1,1,5,5,2,50.0,1,1,1,80000
0,0,6,15,5,269.0,0,1,1,730000
0,0,5,5,2,58.0,0,0,0,39500
1,0,6,9,2,55.0,1,1,1,80900
0,0,6,14,3,93.0,0,0,0,209000
1,0,4,19,4,152.0,0,1,1,445000
0,0,3,16,2,67.0,0,0,0,87000
1,0,6,18,2,50.0,0,1,1,125000
1,0,11,19,2,85.0,0,1,1,165000
1,0,3,4,5,195.0,1,1,1,600000
1,0,1,5,2,35.0,1,1,1,80000
0,0,4,17,4,135.0,0,0,1,385000
1,0,9,14,3,75.0,0,1,1,168000
1,0,10,20,4,180.0,0,1,0,245000
0,0,18,20,4,240.0,0,1,1,620000
0,0,2,4,3,85.0,1,1,1,98000
0,0,14,19,2,55.0,0,1,1,134000
0,0,3,6,2,51.0,0,0,1,67000
1,0,5,16,3,78.0,0,0,1,179500
1,0,23,25,3,157.0,0,0,0,185000
1,0,11,20,3,72.0,0,1,1,118000
1,0,2,6,2,70.0,1,1,1,145000
0,0,6,16,2,60.0,0,0,1,140000
1,0,17,17,2,60.0,0,0,1,99000
1,0,6,6,2,56.0,0,1,0,178000
0,0,10,15,5,200.0,0,1,1,470000
1,0,3,16,4,170.0,0,1,1,320000
0,0,17,19,3,142.0,0,1,1,249000
0,0,10,13,3,65.0,0,0,1,193000
1,0,5,5,3,55.0,1,1,1,93000
0,0,3,9,3,90.0,1,1,1,150000
0,1,14,16,3,172.0,0,1,0,262000
0,0,5,16,4,135.0,0,0,1,385000
1,0,5,19,3,97.0,0,1,1,210000
1,0,7,7,2,60.0,1,1,1,150000
0,0,8,9,3,82.0,1,1,1,175000
0,0,2,5,3,75.0,1,1,1,185000
1,0,9,16,3,111.0,0,0,0,235000
1,0,10,14,2,51.0,0,1,1,135000
0,0,9,16,2,68.0,0,1,1,195000
0,0,12,16,2,57.0,0,0,1,159000
1,1,18,18,3,136.0,0,1,1,230000
1,0,9,20,2,45.0,0,0,1,115000
0,1,9,27,2,110.0,0,1,1,295000
1,0,11,16,3,95.0,0,1,1,198000
0,0,9,20,2,45.0,0,1,1,103000
1,0,9,22,4,193.2,0,1,1,869000
0,0,13,16,3,100.0,0,1,1,248000
1,0,1,1,2,45.0,1,1,1,117000
1,0,3,17,2,120.0,0,0,0,180000
0,0,6,9,5,110.0,1,1,1,135000
1,0,5,5,2,45.0,1,1,1,85000
0,0,10,11,2,60.0,0,0,1,72000
0,0,9,12,3,135.0,0,1,1,43900
1,0,9,16,2,55.0,0,1,1,185000
1,0,6,9,4,110.0,1,1,1,155000
0,0,7,19,3,85.0,0,1,1,130000
1,0,4,12,2,62.0,0,0,1,120000
0,0,4,16,3,94.0,0,0,1,235000
1,0,1,17,4,157.0,0,1,1,255000
1,0,2,19,2,88.0,0,1,1,187000
1,0,1,14,2,40.0,0,0,1,92000
1,0,21,27,4,148.0,0,1,1,395000
0,0,21,21,3,71.0,0,1,1,110500
0,0,16,25,5,305.0,0,1,1,1000000
1,0,7,16,2,60.0,0,0,1,128000
1,0,5,16,3,114.0,0,0,0,176000
0,0,13,19,4,140.0,0,1,1,353000
0,0,17,18,3,80.0,0,1,1,165000
1,0,9,9,3,50.0,1,1,1,120000
1,0,12,14,3,130.0,0,1,1,305000
0,0,7,18,3,156.0,0,1,1,285000
1,0,10,10,3,110.0,0,1,1,178000
1,0,16,16,3,130.0,0,1,1,245000
0,0,3,14,2,69.0,0,0,1,81000
0,0,6,12,2,98.0,0,1,1,189000
0,0,1,2,6,132.0,1,1,1,510000
0,0,13,13,4,183.0,0,0,0,288000
0,0,13,18,2,61.0,0,0,1,165000
1,0,8,16,3,109.0,0,1,1,220000
0,0,5,18,4,156.0,0,1,1,363000
0,0,10,17,3,100.0,0,1,1,183000
1,0,7,16,3,124.0,0,1,1,290000
1,0,4,9,3,60.0,1,1,1,139000
1,0,6,18,3,156.0,0,1,0,269000
0,0,3,6,2,40.0,0,1,1,58000
1,0,2,16,2,75.0,0,1,0,125000
1,0,10,24,3,158.0,0,1,0,235000
